customer_id,frequency,monetary,recency_days,churned
14169.0,2,624.43,430,1
14170.0,3,597.33,374,1
14171.0,2,498.79,97,0
14172.0,3,402.72,604,1
14173.0,6,586.0,10,0
14174.0,1,134.46,32,0
14175.0,8,7678.88,59,0
14176.0,5,916.01,296,0
14177.0,13,2229.34,85,0
14178.0,7,1620.93,8,0
14179.0,2,719.78,40,0
14180.0,33,6319.25,10,0
14181.0,2,310.55,410,1
14182.0,4,678.77,443,1
14183.0,2,286.29,410,1
14184.0,1,452.89,66,0
14185.0,1,197.65,330,0
14186.0,5,1550.63,426,1
14187.0,1,123.5,473,1
14188.0,6,2054.36,30,0
14189.0,16,5814.39,1,0
14190.0,1,79.9,665,1
14191.0,15,4817.66,1,0
14192.0,1,293.74,387,1
14193.0,3,1210.19,67,0
14194.0,36,18670.59,4,0
14195.0,6,2615.6,201,0
14196.0,1,335.52,106,0
14197.0,1,390.05,410,1
14198.0,9,1569.73,17,0
14199.0,4,1091.7,217,0
14200.0,1,379.2,616,1
14201.0,10,1193.54,59,0
14202.0,3,847.76,380,1
14203.0,1,339.34,396,1
14204.0,4,1062.96,1,0
14205.0,9,2414.2,16,0
14206.0,3,1185.01,238,0
14207.0,1,157.8,687,1
14208.0,2,567.05,94,0
14209.0,15,4993.27,10,0
14210.0,16,5861.52,105,0
14211.0,18,4402.29,52,0
14212.0,2,2190.14,89,0
14213.0,1,1192.2,404,1
14214.0,5,1004.38,30,0
14215.0,9,3416.33,11,0
14216.0,5,2150.04,2,0
14217.0,23,3416.89,1,0
14218.0,1,169.48,42,0
14219.0,3,633.83,3,0
14220.0,4,1515.0,246,0
14221.0,17,6517.49,41,0
14222.0,1,683.17,176,0
14223.0,3,991.13,91,0
14224.0,9,1897.9,109,0
14225.0,4,2037.02,434,1
14226.0,6,3002.53,28,0
14227.0,15,6368.71,25,0
14228.0,3,745.5,437,1
14229.0,7,2594.04,51,0
14230.0,3,979.8,435,1
14231.0,4,1235.62,183,0
14232.0,5,2048.07,42,0
14233.0,7,2904.27,48,0
14234.0,4,775.46,21,0
14235.0,9,4717.99,74,0
14236.0,5,1744.64,80,0
14237.0,2,632.14,372,1
14238.0,3,434.23,325,0
14239.0,21,4263.17,42,0
14240.0,3,1247.49,29,0
14241.0,2,333.7,183,0
14242.0,2,280.55,234,0
14243.0,17,7431.05,8,0
14244.0,1,366.42,660,1
14245.0,2,1693.45,219,0
14246.0,3,1474.06,110,0
14247.0,5,772.66,277,0
14248.0,3,1032.95,317,0
14249.0,12,5625.46,410,1
14250.0,3,1904.05,6,0
14251.0,5,2879.7,1,0
14252.0,1,350.99,380,1
14253.0,2,363.4,492,1
14254.0,1,601.03,432,1
14255.0,1,1000.63,545,1
14256.0,5,2473.99,259,0
14257.0,9,5954.45,63,0
14258.0,25,32051.34,8,0
14259.0,1,120.0,141,0
14260.0,3,824.28,470,1
14261.0,2,1163.45,50,0
14262.0,8,2618.23,7,0
14263.0,1,322.93,422,1
14264.0,6,1517.36,154,0
14265.0,4,1373.35,108,0
14266.0,1,40.56,427,1
14267.0,3,1516.24,162,0
14268.0,1,354.85,470,1
14269.0,1,295.73,438,1
14270.0,1,492.65,331,0
14271.0,2,219.13,225,0
14272.0,4,920.81,73,0
14273.0,4,559.97,50,0
14274.0,1,256.6,685,1
14275.0,6,1189.38,395,1
14276.0,7,2102.68,98,0
14277.0,9,17225.81,14,0
14278.0,1,205.83,409,1
14279.0,2,191.86,520,1
14280.0,1,134.04,196,0
14281.0,1,245.15,407,1
14282.0,25,7849.66,2,0
14283.0,4,628.44,462,1
14284.0,3,1299.65,30,0
14285.0,8,3284.42,20,0
14286.0,7,8479.76,23,0
14287.0,3,176.63,7,0
14288.0,1,426.6,212,0
14289.0,6,911.26,8,0
14290.0,8,4516.56,10,0
14291.0,23,7904.1,1,0
14292.0,16,9226.25,7,0
14293.0,9,3267.93,2,0
14294.0,1,375.34,406,1
14295.0,5,2362.91,39,0
14296.0,2,456.4,420,1
14297.0,4,1305.33,17,0
14298.0,82,91194.49,7,0
14299.0,27,14499.49,7,0
14300.0,1,43.2,18,0
14301.0,4,1992.18,116,0
14302.0,3,742.9,430,1
14303.0,2,277.94,406,1
14304.0,3,1725.01,222,0
14305.0,3,1858.96,70,0
14306.0,6,3151.4,50,0
14307.0,10,5071.03,88,0
14308.0,2,1147.02,548,1
14309.0,11,3780.81,7,0
14310.0,1,492.1,432,1
14311.0,2,516.45,242,0
14312.0,11,3090.29,46,0
14314.0,2,229.8,106,0
14315.0,8,3197.82,44,0
14316.0,5,1370.34,421,1
14317.0,1,508.58,64,0
14318.0,1,158.02,459,1
14319.0,1,494.85,423,1
14320.0,5,1346.75,206,0
14321.0,7,2218.06,10,0
14322.0,4,474.1,428,1
14323.0,2,605.06,114,0
14324.0,2,701.61,409,1
14325.0,1,245.48,569,1
14326.0,3,940.98,241,0
14327.0,6,1894.93,162,0
14328.0,1,445.05,437,1
14329.0,15,9927.22,16,0
14330.0,1,200.63,623,1
14331.0,2,462.66,123,0
14332.0,5,1943.51,22,0
14333.0,1,415.2,67,0
14334.0,12,4318.48,16,0
14335.0,2,468.26,15,0
14336.0,4,1614.91,16,0
14338.0,3,928.1,160,0
14339.0,2,620.27,242,0
14340.0,1,134.7,218,0
14341.0,18,4467.32,44,0
14342.0,6,918.44,20,0
14343.0,4,1088.91,420,1
14344.0,20,3333.7,126,0
14345.0,1,108.98,38,0
14346.0,5,2315.75,120,0
14347.0,1,82.6,736,1
14348.0,1,409.57,259,0
14349.0,1,133.5,9,0
14350.0,3,972.03,273,0
14351.0,1,51.0,164,0
14352.0,4,1078.96,156,0
14353.0,3,376.5,214,0
14354.0,2,163.62,5,0
14355.0,3,1014.45,365,0
14356.0,2,701.23,79,0
14357.0,1,225.77,42,0
14358.0,2,400.06,388,1
14359.0,3,912.18,18,0
14360.0,4,2128.23,31,0
14361.0,1,214.71,578,1
14362.0,1,161.2,21,0
14363.0,2,227.47,401,1
14364.0,8,3717.35,108,0
14365.0,2,634.68,394,1
14366.0,1,136.0,524,1
14367.0,16,9261.52,7,0
14368.0,1,155.0,319,0
14369.0,2,469.13,641,1
14370.0,6,1175.78,450,1
14371.0,1,100.5,294,0
14372.0,2,860.08,442,1
14373.0,1,76.55,357,0
14374.0,1,108.0,540,1
14375.0,3,1132.99,184,0
14376.0,1,215.46,682,1
14377.0,2,617.05,190,0
14378.0,1,131.25,621,1
14379.0,4,1268.91,43,0
14380.0,1,48.96,681,1
14381.0,2,631.34,51,0
14382.0,2,1246.8,25,0
14383.0,3,1247.69,37,0
14384.0,1,58.5,500,1
14385.0,3,202.11,8,0
14386.0,1,142.4,296,0
14387.0,3,1770.56,32,0
14388.0,16,6701.0,9,0
14389.0,5,1898.01,64,0
14390.0,13,6399.83,9,0
14391.0,1,135.6,576,1
14392.0,1,266.4,431,1
14393.0,1,67.95,217,0
14394.0,1,93.8,564,1
14395.0,20,8208.01,1,0
14396.0,7,2121.93,64,0
14397.0,19,2612.96,2,0
14398.0,2,707.79,400,1
14399.0,8,2113.16,393,1
14400.0,3,1732.47,148,0
14401.0,22,6795.9,3,0
14402.0,1,285.6,651,1
14403.0,6,1880.51,129,0
14404.0,13,2899.11,33,0
14405.0,1,195.0,386,1
14406.0,1,156.75,118,0
14407.0,6,2157.73,106,0
14408.0,11,4109.77,10,0
14409.0,9,3756.09,70,0
14410.0,11,2651.14,91,0
14411.0,1,1063.0,310,0
14412.0,3,1426.19,42,0
14413.0,4,770.37,361,0
14414.0,8,2399.33,91,0
14415.0,23,12091.6,0,0
14416.0,2,490.22,21,0
14417.0,1,604.2,387,1
14418.0,3,1937.25,3,0
14419.0,7,1260.91,10,0
14420.0,4,1639.17,98,0
14421.0,6,2469.37,56,0
14422.0,19,10271.52,0,0
14423.0,3,916.61,217,0
14424.0,1,322.08,17,0
14425.0,3,661.39,434,1
14426.0,17,11727.94,23,0
14427.0,4,1263.52,49,0
14428.0,5,1244.83,6,0
14429.0,1,516.28,403,1
14430.0,3,1220.9,511,1
14431.0,4,2614.2,302,0
14432.0,6,2255.51,9,0
14433.0,1,289.6,465,1
14434.0,6,1372.8,21,0
14435.0,1,90.42,501,1
14436.0,2,271.7,98,0
14437.0,5,958.84,365,0
14438.0,1,131.9,305,0
14439.0,5,9443.04,319,0
14440.0,13,6638.73,7,0
14441.0,11,4611.69,0,0
14442.0,7,5367.02,204,0
14443.0,5,2386.47,53,0
14444.0,1,132.04,455,1
14445.0,1,221.65,455,1
14446.0,5,1241.31,0,0
14447.0,6,1711.73,18,0
14448.0,2,375.35,8,0
14449.0,8,2482.8,18,0
14450.0,7,1128.44,180,0
14451.0,12,3308.77,59,0
14452.0,4,665.59,10,0
14453.0,1,119.93,189,0
14454.0,5,977.3,375,1
14455.0,4,628.21,431,1
14456.0,9,3062.4,4,0
14457.0,1,113.64,310,0
14458.0,1,237.42,380,1
14459.0,2,5375.74,154,0
14460.0,9,1093.5,109,0
14461.0,13,6713.5,147,0
14462.0,12,2270.01,65,0
14463.0,4,786.57,97,0
14464.0,2,111.0,567,1
14465.0,11,3946.03,246,0
14466.0,13,4646.9,28,0
14467.0,12,2220.99,17,0
14468.0,1,204.24,733,1
14469.0,4,2112.21,415,1
14470.0,3,712.04,11,0
14471.0,2,400.95,590,1
14472.0,9,2228.22,103,0
14473.0,2,234.34,73,0
14474.0,2,1278.08,45,0
14475.0,4,1151.15,71,0
14476.0,1,215.7,256,0
14477.0,7,1969.6,19,0
14478.0,4,1276.66,381,1
14479.0,4,1299.11,253,0
14480.0,4,1299.52,10,0
14481.0,5,2311.49,164,0
14482.0,12,4357.91,17,0
14483.0,2,257.1,281,0
14484.0,4,1070.98,49,0
14485.0,1,165.75,38,0
14486.0,2,175.5,511,1
14487.0,7,1453.61,26,0
14488.0,1,1064.28,67,0
14489.0,4,1574.93,206,0
14490.0,2,1273.47,405,1
14491.0,2,468.13,174,0
14492.0,7,1921.91,429,1
14493.0,10,5130.15,6,0
14494.0,3,401.46,25,0
14495.0,3,174.8,50,0
14496.0,7,2668.23,311,0
14497.0,2,697.06,308,0
14498.0,10,3911.27,42,0
14499.0,7,2138.97,25,0
14500.0,3,356.85,87,0
14501.0,2,251.21,183,0
14502.0,11,2470.67,19,0
14503.0,6,3543.26,2,0
14504.0,4,673.26,46,0
14505.0,19,12001.84,16,0
14506.0,7,3290.67,16,0
14507.0,11,3284.43,23,0
14508.0,5,874.94,21,0
14509.0,1,110.95,533,1
14510.0,3,1007.28,375,1
14511.0,5,1314.81,10,0
14512.0,7,1223.47,187,0
14513.0,6,788.01,100,0
14514.0,9,4598.98,60,0
14515.0,12,3749.26,17,0
14516.0,1,163.92,515,1
14517.0,2,330.45,32,0
14518.0,1,174.37,63,0
14519.0,2,206.09,683,1
14520.0,2,270.6,1,0
14521.0,1,199.45,490,1
14522.0,8,1758.62,23,0
14523.0,1,241.09,107,0
14524.0,13,2933.71,31,0
14525.0,17,8240.64,19,0
14526.0,1,262.4,388,1
14527.0,122,27792.3,2,0
14528.0,1,364.22,36,0
14529.0,3,620.04,59,0
14530.0,16,6197.4,25,0
14531.0,1,376.34,479,1
14532.0,11,3859.18,235,0
14533.0,11,3466.37,24,0
14534.0,26,6271.11,2,0
14535.0,9,6030.73,59,0
14536.0,1,171.8,259,0
14537.0,2,641.4,57,0
14538.0,5,1370.84,64,0
14539.0,2,537.48,15,0
14540.0,11,3795.34,9,0
14541.0,14,2499.68,58,0
14542.0,1,103.25,185,0
14543.0,39,14906.77,28,0
14544.0,3,2982.43,23,0
14545.0,1,349.25,673,1
14546.0,11,5197.9,4,0
14547.0,8,4007.54,3,0
14548.0,9,2627.49,150,0
14549.0,4,916.55,310,0
14550.0,4,1353.31,10,0
14551.0,7,880.04,17,0
14552.0,3,511.28,151,0
14553.0,9,1841.54,18,0
14554.0,4,2381.04,9,0
14555.0,6,2315.63,56,0
14556.0,3,835.34,595,1
14557.0,1,788.38,84,0
14558.0,3,655.5,653,1
14559.0,1,75.6,389,1
14560.0,44,6114.03,6,0
14561.0,3,1080.76,75,0
14562.0,26,6729.4,3,0
14563.0,2,679.44,509,1
14564.0,2,2605.62,434,1
14565.0,5,3859.22,95,0
14566.0,4,4092.0,110,0
14567.0,2,1530.36,56,0
14568.0,1,919.7,434,1
14569.0,4,598.98,0,0
14570.0,3,613.75,280,0
14571.0,1,161.65,424,1
14572.0,11,5615.18,2,0
14573.0,13,2621.42,179,0
14574.0,1,143.7,732,1
14575.0,1,460.71,487,1
14576.0,1,70.8,371,1
14577.0,7,1374.25,12,0
14578.0,1,168.63,2,0
14579.0,1,105.56,431,1
14580.0,1,14.85,517,1
14581.0,2,433.8,16,0
14582.0,1,114.11,40,0
14583.0,8,1781.03,5,0
14584.0,8,1747.91,168,0
14585.0,5,1143.27,49,0
14586.0,1,237.36,276,0
14587.0,9,1601.14,18,0
14588.0,1,135.39,577,1
14589.0,1,79.5,371,1
14590.0,20,3006.62,424,1
14591.0,4,1447.14,14,0
14592.0,3,570.46,34,0
14593.0,12,3712.01,21,0
14594.0,2,634.83,6,0
14595.0,8,2164.45,19,0
14596.0,1,229.47,626,1
14597.0,6,2201.54,10,0
14598.0,2,384.04,43,0
14599.0,2,474.54,389,1
14600.0,2,865.17,305,0
14601.0,1,213.96,10,0
14602.0,1,205.36,655,1
14603.0,1,660.0,274,0
14604.0,1,143.86,632,1
14605.0,4,937.16,373,1
14606.0,192,30861.06,0,0
14607.0,22,24137.63,15,0
14608.0,11,3352.94,3,0
14609.0,10,1486.2,71,0
14610.0,2,24.35,395,1
14611.0,2,604.33,443,1
14612.0,1,877.7,414,1
14613.0,1,76.32,679,1
14614.0,1,295.13,385,1
14615.0,5,951.76,393,1
14616.0,5,527.78,242,0
14617.0,2,190.47,402,1
14618.0,7,1342.32,8,0
14619.0,2,1291.24,245,0
14620.0,2,412.78,205,0
14621.0,9,3000.57,0,0
14622.0,1,320.58,184,0
14623.0,10,2059.58,31,0
14624.0,6,814.07,56,0
14625.0,11,4497.88,195,0
14626.0,11,5410.92,23,0
14627.0,1,462.75,378,1
14628.0,5,1998.0,90,0
14629.0,2,959.01,3,0
14630.0,1,338.65,483,1
14631.0,6,2025.69,50,0
14632.0,1,114.56,262,0
14633.0,1,344.9,265,0
14634.0,4,2124.46,437,1
14635.0,1,215.22,453,1
14636.0,2,609.85,35,0
14637.0,1,106.68,676,1
14638.0,1,443.6,50,0
14639.0,9,4978.96,51,0
14640.0,10,3667.06,23,0
14641.0,1,110.46,21,0
14642.0,1,96.12,58,0
14643.0,5,1679.89,169,0
14644.0,7,2247.72,67,0
14645.0,3,876.89,156,0
14646.0,151,528602.52,1,0
14647.0,2,519.97,200,0
14648.0,15,4546.86,415,1
14649.0,9,3775.31,4,0
14650.0,1,62.5,588,1
14651.0,9,2034.12,66,0
14652.0,1,114.18,76,0
14653.0,12,3614.54,0,0
14654.0,1,246.86,737,1
14655.0,7,3878.51,7,0
14656.0,5,814.65,168,0
14657.0,6,1460.87,17,0
14658.0,2,247.15,4,0
14659.0,9,2529.93,8,0
14660.0,2,285.74,86,0
14661.0,1,107.95,26,0
14662.0,7,1416.33,28,0
14663.0,2,490.6,429,1
14664.0,2,637.89,19,0
14665.0,7,2749.65,60,0
14666.0,1,195.25,23,0
14667.0,54,21927.14,10,0
14668.0,1,111.63,444,1
14669.0,7,3243.93,241,0
14670.0,3,602.0,279,0
14671.0,2,1127.45,548,1
14672.0,4,1113.14,234,0
14673.0,7,3410.81,2,0
14674.0,1,173.66,508,1
14675.0,2,1066.9,15,0
14676.0,12,8356.79,30,0
14677.0,1,184.91,592,1
14678.0,1,403.39,578,1
14679.0,3,1289.44,381,1
14680.0,58,57412.77,24,0
14681.0,6,875.15,70,0
14682.0,6,1514.81,187,0
14683.0,1,146.56,587,1
14684.0,6,1468.55,25,0
14685.0,8,4619.79,575,1
14686.0,5,885.83,413,1
14687.0,3,1402.06,106,0
14688.0,28,7713.57,7,0
14689.0,1,112.8,208,0
14690.0,4,794.33,43,0
14691.0,5,2114.33,30,0
14692.0,12,1745.09,136,0
14693.0,7,1165.36,264,0
14694.0,1,244.31,616,1
14695.0,3,1620.07,518,1
14696.0,8,2767.9,3,0
14697.0,2,188.61,217,0
14698.0,5,1250.76,1,0
14699.0,4,702.6,213,0
14700.0,5,3116.26,31,0
14701.0,15,4562.09,10,0
14702.0,29,6754.22,0,0
14703.0,1,318.17,14,0
14704.0,11,1813.57,10,0
14705.0,1,179.0,198,0
14706.0,1,390.69,618,1
14707.0,2,139.2,435,1
14708.0,5,2212.28,2,0
14709.0,25,8886.33,14,0
14710.0,13,1922.59,13,0
14711.0,11,2868.8,9,0
14712.0,4,1328.07,28,0
14713.0,21,5418.87,8,0
14714.0,4,906.24,23,0
14715.0,8,1840.45,24,0
14716.0,3,565.45,42,0
14717.0,1,81.3,732,1
14718.0,1,226.42,409,1
14719.0,5,1602.13,1,0
14720.0,3,663.81,5,0
14721.0,1,115.77,378,1
14722.0,3,513.37,146,0
14723.0,11,2093.06,9,0
14724.0,1,345.25,589,1
14725.0,4,1315.24,24,0
14726.0,1,124.75,654,1
14727.0,3,467.93,273,0
14728.0,1,190.58,412,1
14729.0,3,907.38,373,1
14730.0,8,2005.06,0,0
14731.0,3,380.02,46,0
14732.0,19,5517.07,7,0
14733.0,15,16184.97,15,0
14734.0,4,1056.42,425,1
14735.0,56,12240.16,3,0
14736.0,2,401.08,484,1
14737.0,4,3554.17,3,0
14738.0,9,1821.9,42,0
14739.0,25,12287.5,3,0
14740.0,11,4161.06,196,0
14741.0,7,1897.59,11,0
14742.0,1,579.85,434,1
14743.0,1,50.48,592,1
14744.0,14,3885.08,15,0
14745.0,12,2571.81,112,0
14746.0,4,593.5,405,1
14747.0,1,328.2,248,0
14748.0,10,3152.32,28,0
14749.0,1,310.15,479,1
14750.0,1,112.03,735,1
14751.0,2,126.45,683,1
14752.0,1,389.64,43,0
14753.0,2,869.51,86,0
14754.0,6,1550.48,44,0
14755.0,25,9972.55,9,0
14756.0,3,2653.76,14,0
14757.0,1,420.5,74,0
14758.0,7,2864.97,144,0
14759.0,3,1625.97,4,0
14760.0,1,89.2,296,0
14761.0,3,447.92,58,0
14762.0,2,417.57,263,0
14764.0,1,278.3,46,0
14765.0,3,254.11,28,0
14766.0,11,6556.13,7,0
14767.0,1,382.81,473,1
14768.0,2,192.6,16,0
14769.0,17,15771.88,2,0
14770.0,8,3637.64,231,0
14771.0,2,594.62,620,1
14772.0,1,139.26,111,0
14773.0,1,140.55,592,1
14774.0,1,241.45,528,1
14775.0,3,1418.46,57,0
14776.0,15,3708.3,50,0
14777.0,1,307.56,403,1
14778.0,2,730.86,126,0
14779.0,3,386.15,280,0
14780.0,2,447.68,54,0
14782.0,1,200.1,319,0
14783.0,1,307.3,658,1
14784.0,3,449.93,25,0
14785.0,2,77.4,9,0
14786.0,1,90.96,549,1
14787.0,1,110.65,470,1
14788.0,3,1156.32,6,0
14789.0,1,197.64,28,0
14790.0,10,2526.62,16,0
14791.0,1,303.63,606,1
14792.0,1,6.2,63,0
14793.0,2,625.9,20,0
14794.0,10,1953.9,2,0
14795.0,1,131.45,165,0
14796.0,27,10889.64,0,0
14797.0,1,300.31,506,1
14798.0,8,724.31,52,0
14799.0,2,338.15,50,0
14800.0,17,7774.32,47,0
14801.0,1,193.14,60,0
14802.0,2,1502.98,437,1
14803.0,3,845.55,161,0
14804.0,1,353.27,8,0
14805.0,7,1104.64,14,0
14806.0,2,303.43,74,0
14807.0,2,519.29,390,1
14808.0,8,2741.17,39,0
14809.0,2,686.76,620,1
14810.0,13,2537.02,40,0
14811.0,1,170.5,386,1
14812.0,1,185.8,598,1
14813.0,4,1090.87,369,1
14814.0,1,160.46,580,1
14815.0,2,778.5,36,0
14816.0,1,271.85,196,0
14817.0,7,3959.86,199,0
14818.0,6,1170.41,73,0
14819.0,4,470.16,63,0
14820.0,9,1274.76,20,0
14821.0,7,1286.45,366,1
14822.0,1,157.7,484,1
14823.0,3,321.43,179,0
14824.0,10,4022.91,9,0
14825.0,24,4925.08,3,0
14826.0,2,385.2,581,1
14828.0,13,9839.46,196,0
14829.0,7,1692.84,28,0
14830.0,1,197.13,52,0
14831.0,3,1676.57,679,1
14832.0,1,322.69,629,1
14833.0,1,94.8,498,1
14834.0,7,2206.16,17,0
14835.0,2,297.0,528,1
14836.0,3,102.45,9,0
14837.0,9,3460.32,89,0
14838.0,2,773.67,422,1
14839.0,3,915.28,417,1
14840.0,2,362.71,267,0
14841.0,14,7163.0,52,0
14842.0,4,2824.69,43,0
14843.0,1,211.8,436,1
14844.0,10,6702.43,63,0
14845.0,1,150.0,599,1
14846.0,1,437.4,426,1
14847.0,3,1348.95,148,0
14848.0,1,310.56,404,1
14849.0,43,15763.45,21,0
14850.0,7,1794.01,311,0
14851.0,3,829.41,22,0
14852.0,18,6147.18,57,0
14853.0,5,1376.87,23,0
14854.0,11,4322.86,77,0
14855.0,7,6520.3,118,0
14856.0,3,1311.38,35,0
14857.0,7,3651.85,59,0
14858.0,1,180.75,505,1
14859.0,5,1705.64,12,0
14860.0,1,170.32,18,0
14861.0,10,1380.73,51,0
14862.0,2,841.2,25,0
14863.0,1,266.76,28,0
14865.0,4,129.72,6,0
14866.0,19,20850.22,10,0
14867.0,16,2952.06,185,0
14868.0,12,4184.01,2,0
14869.0,6,2804.24,8,0
14870.0,6,1838.95,261,0
14871.0,9,1258.97,2,0
14872.0,3,816.6,483,1
14873.0,2,854.13,209,0
14874.0,1,116.18,534,1
14875.0,3,2862.4,107,0
14876.0,2,256.7,520,1
14877.0,2,437.0,417,1
14878.0,25,4105.24,12,0
14879.0,1,185.06,684,1
14880.0,3,706.19,76,0
14881.0,1,255.4,19,0
14882.0,14,3628.15,26,0
14883.0,6,761.59,18,0
14884.0,1,120.6,668,1
14885.0,3,1598.12,131,0
14886.0,1,364.8,252,0
14887.0,1,1862.0,78,0
14888.0,1,369.2,206,0
14889.0,1,135.9,335,0
14890.0,3,817.25,253,0
14891.0,4,1106.73,147,0
14892.0,1,202.35,690,1
14893.0,3,1809.61,9,0
14894.0,3,1492.81,84,0
14895.0,38,25119.54,7,0
14896.0,8,2092.42,204,0
14897.0,8,3140.54,7,0
14898.0,14,3507.81,22,0
14899.0,1,1384.88,394,1
14900.0,1,13.92,521,1
14901.0,12,2289.65,10,0
14902.0,3,1035.62,25,0
14903.0,5,2810.63,20,0
14904.0,4,1640.64,1,0
14905.0,8,1971.39,157,0
14906.0,1,68.44,444,1
14907.0,16,6165.79,2,0
14908.0,2,381.9,73,0
14909.0,3,1404.68,436,1
14910.0,4,434.35,2,0
14911.0,398,295972.63,0,0
14912.0,6,1889.25,16,0
14913.0,8,4073.13,35,0
14915.0,11,1811.25,90,0
14916.0,8,3042.95,70,0
14917.0,2,1123.75,596,1
14918.0,9,5955.81,115,0
14919.0,1,359.35,538,1
14920.0,3,1607.17,212,0
14921.0,2,1316.07,29,0
14922.0,2,843.74,393,1
14923.0,1,749.1,50,0
14924.0,3,931.01,245,0
14926.0,2,359.4,381,1
14927.0,1,308.2,396,1
14928.0,1,223.91,627,1
14929.0,2,836.69,31,0
14930.0,6,5246.63,108,0
14931.0,5,1257.68,4,0
14932.0,2,1029.66,365,0
14933.0,4,1770.0,443,1
14934.0,5,3503.5,81,0
14935.0,2,2849.83,296,0
14936.0,12,12410.81,33,0
14937.0,3,1621.88,56,0
14938.0,2,2322.43,561,1
14940.0,2,531.49,417,1
14941.0,1,182.1,578,1
14942.0,4,746.56,401,1
14943.0,1,107.62,662,1
14944.0,19,9784.67,29,0
14945.0,1,179.4,413,1
14946.0,1,100.9,13,0
14947.0,6,1049.79,71,0
14948.0,6,1101.97,22,0
14949.0,4,515.0,468,1
14950.0,1,371.2,18,0
14951.0,1,311.69,78,0
14952.0,32,17629.35,59,0
14953.0,4,1013.77,24,0
14954.0,2,503.44,11,0
14955.0,1,163.77,732,1
14956.0,1,1325.0,420,1
14957.0,2,333.29,252,0
14958.0,6,957.94,146,0
14959.0,4,695.42,63,0
14960.0,2,221.27,7,0
14961.0,22,16410.15,10,0
14962.0,4,366.91,270,0
14963.0,12,3164.48,9,0
14964.0,1,206.21,246,0
14965.0,2,599.0,95,0
14966.0,6,1115.84,14,0
14967.0,6,1982.61,49,0
14968.0,2,504.99,29,0
14969.0,1,906.23,703,1
14970.0,12,4919.35,67,0
14971.0,3,1116.57,34,0
14972.0,2,145.07,127,0
14973.0,3,1314.45,106,0
14974.0,1,114.39,36,0
14975.0,2,472.39,56,0
14976.0,7,790.86,56,0
14977.0,1,31.93,725,1
14978.0,10,3142.14,71,0
14979.0,1,439.46,734,1
14980.0,1,150.68,736,1
14981.0,2,372.92,245,0
14982.0,1,237.78,571,1
14983.0,1,183.2,688,1
14984.0,6,1271.41,18,0
14985.0,2,296.75,197,0
14986.0,2,566.9,375,1
14987.0,8,1713.85,15,0
14988.0,7,2066.6,211,0
14989.0,1,342.4,661,1
14990.0,2,305.42,611,1
14991.0,1,314.67,429,1
14992.0,1,210.5,441,1
14993.0,1,36.13,563,1
14994.0,5,960.63,381,1
14995.0,2,233.23,38,0
14996.0,2,442.29,480,1
14997.0,4,776.6,45,0
14998.0,4,770.73,169,0
14999.0,1,129.48,592,1
15000.0,1,490.52,47,0
15001.0,2,230.86,393,1
15002.0,9,4817.28,115,0
15003.0,6,1060.7,472,1
15004.0,1,1246.32,146,0
15005.0,56,14106.2,15,0
15006.0,2,825.14,50,0
15007.0,1,156.91,158,0
15008.0,2,360.0,479,1
15009.0,3,1261.78,11,0
15010.0,1,308.94,35,0
15011.0,2,416.6,395,1
15012.0,3,860.62,53,0
15013.0,10,1641.3,487,1
15014.0,2,260.17,42,0
15015.0,13,2365.02,500,1
15016.0,5,630.3,172,0
15017.0,1,125.58,33,0
15018.0,3,607.46,38,0
15019.0,1,266.0,266,0
15020.0,1,203.42,378,1
15021.0,12,2783.83,8,0
15022.0,5,1186.09,11,0
15023.0,20,12170.68,2,0
15024.0,16,4075.51,9,0
15025.0,2,1013.09,32,0
15026.0,5,1061.61,79,0
15027.0,10,3195.6,30,0
15028.0,6,1157.71,7,0
15029.0,1,365.1,619,1
15030.0,8,1979.91,71,0
15031.0,14,3156.58,3,0
15032.0,8,13780.65,255,0
15033.0,10,2586.67,4,0
15034.0,14,8313.4,15,0
15035.0,1,252.73,89,0
15036.0,3,465.55,71,0
15037.0,2,402.51,375,1
15038.0,9,1309.86,58,0
15039.0,93,40031.43,9,0
15040.0,1,7.49,541,1
15041.0,2,294.02,169,0
15042.0,2,315.45,198,0
15043.0,6,2873.8,30,0
15044.0,35,16204.33,18,0
15045.0,2,735.66,151,0
15046.0,25,7812.39,8,0
15047.0,1,343.62,269,0
15048.0,4,482.75,64,0
15049.0,1,121.17,273,0
15050.0,5,4193.79,24,0
15051.0,9,3935.16,22,0
15052.0,1,215.78,318,0
15053.0,3,697.79,4,0
15054.0,2,302.1,11,0
15055.0,3,560.07,474,1
15056.0,1,133.45,519,1
15057.0,5,3255.96,274,0
15058.0,16,3410.03,24,0
15059.0,19,3523.57,40,0
15060.0,4,303.09,7,0
15061.0,127,137818.52,3,0
15062.0,8,2585.62,70,0
15063.0,1,370.8,212,0
15064.0,4,1254.41,409,1
15065.0,5,3326.86,37,0
15066.0,1,893.59,52,0
15067.0,5,3877.88,77,0
15068.0,4,1176.85,45,0
15069.0,1,1109.53,178,0
15070.0,3,843.25,372,1
15071.0,4,1455.56,93,0
15072.0,1,187.52,478,1
15073.0,8,2788.02,9,0
15074.0,3,1566.33,104,0
15075.0,1,773.03,77,0
15076.0,3,1447.74,172,0
15077.0,2,2428.08,494,1
15078.0,53,17761.88,6,0
15079.0,11,3767.35,212,0
